tienda,camion,id_zona,x,y,carga_total
14,1,1113,37,2,79998629
14,1,1114,37,3,79998629
14,1,1115,37,4,79998629
14,1,1141,38,0,79998629
14,1,1142,38,1,79998629
14,1,1143,38,2,79998629
14,1,1144,38,3,79998629
14,1,1145,38,4,79998629
14,1,1171,39,0,79998629
14,1,1172,39,1,79998629
14,1,1173,39,2,79998629
14,1,1174,39,3,79998629
14,1,1175,39,4,79998629
14,1,1176,39,5,79998629
14,1,1201,40,0,79998629
14,1,1202,40,1,79998629
14,1,1203,40,2,79998629
14,1,1204,40,3,79998629
14,1,1205,40,4,79998629
14,1,1206,40,5,79998629
14,1,1207,40,6,79998629
14,1,1231,41,0,79998629
14,1,1232,41,1,79998629
14,1,1233,41,2,79998629
14,1,1171,39,0,79998629
14,2,1171,39,0,41738774
14,2,1233,41,2,41738774
14,2,1234,41,3,41738774
14,2,1235,41,4,41738774
14,2,1236,41,5,41738774
14,2,1237,41,6,41738774
14,2,1238,41,7,41738774
14,2,1261,42,0,41738774
14,2,1262,42,1,41738774
14,2,1263,42,2,41738774
14,2,1264,42,3,41738774
14,2,1265,42,4,41738774
14,2,1266,42,5,41738774
14,2,1291,43,0,41738774
14,2,1292,43,1,41738774
14,2,1293,43,2,41738774
14,2,1294,43,3,41738774
14,2,1321,44,0,41738774
14,2,1322,44,1,41738774
14,2,1323,44,2,41738774
14,2,1351,45,0,41738774
14,2,1171,39,0,41738774
15,1,944,31,13,79997737
15,1,799,26,18,79997737
15,1,800,26,19,79997737
15,1,801,26,20,79997737
15,1,828,27,17,79997737
15,1,829,27,18,79997737
15,1,830,27,19,79997737
15,1,831,27,20,79997737
15,1,832,27,21,79997737
15,1,833,27,22,79997737
15,1,857,28,16,79997737
15,1,858,28,17,79997737
15,1,859,28,18,79997737
15,1,860,28,19,79997737
15,1,861,28,20,79997737
15,1,862,28,21,79997737
15,1,863,28,22,79997737
15,1,885,29,14,79997737
15,1,886,29,15,79997737
15,1,887,29,16,79997737
15,1,888,29,17,79997737
15,1,889,29,18,79997737
15,1,890,29,19,79997737
15,1,891,29,20,79997737
15,1,892,29,21,79997737
15,1,914,30,13,79997737
15,1,915,30,14,79997737
15,1,916,30,15,79997737
15,1,917,30,16,79997737
15,1,918,30,17,79997737
15,1,919,30,18,79997737
15,1,920,30,19,79997737
15,1,921,30,20,79997737
15,1,943,31,12,79997737
15,1,944,31,13,79997737
15,1,945,31,14,79997737
15,1,946,31,15,79997737
15,1,947,31,16,79997737
15,1,948,31,17,79997737
15,1,949,31,18,79997737
15,1,950,31,19,79997737
15,1,944,31,13,79997737
15,2,944,31,13,51953756
15,2,950,31,19,51953756
15,2,972,32,11,51953756
15,2,973,32,12,51953756
15,2,974,32,13,51953756
15,2,975,32,14,51953756
15,2,976,32,15,51953756
15,2,977,32,16,51953756
15,2,978,32,17,51953756
15,2,979,32,18,51953756
15,2,1002,33,11,51953756
15,2,1003,33,12,51953756
15,2,1004,33,13,51953756
15,2,1005,33,14,51953756
15,2,1006,33,15,51953756
15,2,1007,33,16,51953756
15,2,1008,33,17,51953756
15,2,1033,34,12,51953756
15,2,1034,34,13,51953756
15,2,1035,34,14,51953756
15,2,1036,34,15,51953756
15,2,1037,34,16,51953756
15,2,1063,35,12,51953756
15,2,1064,35,13,51953756
15,2,1065,35,14,51953756
15,2,1066,35,15,51953756
15,2,1094,36,13,51953756
15,2,1095,36,14,51953756
15,2,1124,37,13,51953756
15,2,944,31,13,51953756
16,1,1028,34,7,79999528
16,1,841,28,0,79999528
16,1,842,28,1,79999528
16,1,871,29,0,79999528
16,1,872,29,1,79999528
16,1,873,29,2,79999528
16,1,874,29,3,79999528
16,1,901,30,0,79999528
16,1,902,30,1,79999528
16,1,903,30,2,79999528
16,1,904,30,3,79999528
16,1,905,30,4,79999528
16,1,906,30,5,79999528
16,1,931,31,0,79999528
16,1,932,31,1,79999528
16,1,933,31,2,79999528
16,1,934,31,3,79999528
16,1,935,31,4,79999528
16,1,936,31,5,79999528
16,1,937,31,6,79999528
16,1,938,31,7,79999528
16,1,939,31,8,79999528
16,1,962,32,1,79999528
16,1,963,32,2,79999528
16,1,964,32,3,79999528
16,1,965,32,4,79999528
16,1,966,32,5,79999528
16,1,967,32,6,79999528
16,1,968,32,7,79999528
16,1,969,32,8,79999528
16,1,970,32,9,79999528
16,1,971,32,10,79999528
16,1,993,33,2,79999528
16,1,994,33,3,79999528
16,1,995,33,4,79999528
16,1,996,33,5,79999528
16,1,997,33,6,79999528
16,1,998,33,7,79999528
16,1,999,33,8,79999528
16,1,1028,34,7,79999528
16,2,1028,34,7,79997435
16,2,999,33,8,79997435
16,2,1000,33,9,79997435
16,2,1001,33,10,79997435
16,2,1024,34,3,79997435
16,2,1025,34,4,79997435
16,2,1026,34,5,79997435
16,2,1027,34,6,79997435
16,2,1028,34,7,79997435
16,2,1029,34,8,79997435
16,2,1030,34,9,79997435
16,2,1031,34,10,79997435
16,2,1032,34,11,79997435
16,2,1054,35,3,79997435
16,2,1055,35,4,79997435
16,2,1056,35,5,79997435
16,2,1057,35,6,79997435
16,2,1058,35,7,79997435
16,2,1059,35,8,79997435
16,2,1060,35,9,79997435
16,2,1061,35,10,79997435
16,2,1062,35,11,79997435
16,2,1085,36,4,79997435
16,2,1086,36,5,79997435
16,2,1087,36,6,79997435
16,2,1088,36,7,79997435
16,2,1089,36,8,79997435
16,2,1090,36,9,79997435
16,2,1091,36,10,79997435
16,2,1092,36,11,79997435
16,2,1093,36,12,79997435
16,2,1116,37,5,79997435
16,2,1117,37,6,79997435
16,2,1118,37,7,79997435
16,2,1119,37,8,79997435
16,2,1120,37,9,79997435
16,2,1121,37,10,79997435
16,2,1122,37,11,79997435
16,2,1123,37,12,79997435
16,2,1146,38,5,79997435
16,2,1028,34,7,79997435
16,3,1028,34,7,64944282
16,3,1146,38,5,64944282
16,3,1147,38,6,64944282
16,3,1148,38,7,64944282
16,3,1149,38,8,64944282
16,3,1150,38,9,64944282
16,3,1151,38,10,64944282
16,3,1152,38,11,64944282
16,3,1153,38,12,64944282
16,3,1177,39,6,64944282
16,3,1178,39,7,64944282
16,3,1179,39,8,64944282
16,3,1180,39,9,64944282
16,3,1181,39,10,64944282
16,3,1182,39,11,64944282
16,3,1183,39,12,64944282
16,3,1208,40,7,64944282
16,3,1209,40,8,64944282
16,3,1210,40,9,64944282
16,3,1211,40,10,64944282
16,3,1212,40,11,64944282
16,3,1213,40,12,64944282
16,3,1239,41,8,64944282
16,3,1240,41,9,64944282
16,3,1241,41,10,64944282
16,3,1242,41,11,64944282
16,3,1243,41,12,64944282
16,3,1272,42,11,64944282
16,3,1273,42,12,64944282
16,3,1028,34,7,64944282
17,1,1068,35,17,79987720
17,1,864,28,23,79987720
17,1,893,29,22,79987720
17,1,894,29,23,79987720
17,1,922,30,21,79987720
17,1,923,30,22,79987720
17,1,924,30,23,79987720
17,1,951,31,20,79987720
17,1,952,31,21,79987720
17,1,953,31,22,79987720
17,1,954,31,23,79987720
17,1,980,32,19,79987720
17,1,981,32,20,79987720
17,1,982,32,21,79987720
17,1,983,32,22,79987720
17,1,984,32,23,79987720
17,1,1009,33,18,79987720
17,1,1010,33,19,79987720
17,1,1011,33,20,79987720
17,1,1012,33,21,79987720
17,1,1013,33,22,79987720
17,1,1014,33,23,79987720
17,1,1038,34,17,79987720
17,1,1039,34,18,79987720
17,1,1040,34,19,79987720
17,1,1041,34,20,79987720
17,1,1042,34,21,79987720
17,1,1043,34,22,79987720
17,1,1044,34,23,79987720
17,1,1067,35,16,79987720
17,1,1068,35,17,79987720
17,1,1069,35,18,79987720
17,1,1070,35,19,79987720
17,1,1071,35,20,79987720
17,1,1072,35,21,79987720
17,1,1073,35,22,79987720
17,1,1074,35,23,79987720
17,1,1096,36,15,79987720
17,1,1097,36,16,79987720
17,1,1098,36,17,79987720
17,1,1099,36,18,79987720
17,1,1068,35,17,79987720
17,2,1068,35,17,79999641
17,2,1099,36,18,79999641
17,2,1100,36,19,79999641
17,2,1101,36,20,79999641
17,2,1102,36,21,79999641
17,2,1103,36,22,79999641
17,2,1104,36,23,79999641
17,2,1125,37,14,79999641
17,2,1126,37,15,79999641
17,2,1127,37,16,79999641
17,2,1128,37,17,79999641
17,2,1129,37,18,79999641
17,2,1130,37,19,79999641
17,2,1131,37,20,79999641
17,2,1132,37,21,79999641
17,2,1133,37,22,79999641
17,2,1134,37,23,79999641
17,2,1154,38,13,79999641
17,2,1155,38,14,79999641
17,2,1156,38,15,79999641
17,2,1157,38,16,79999641
17,2,1158,38,17,79999641
17,2,1159,38,18,79999641
17,2,1160,38,19,79999641
17,2,1161,38,20,79999641
17,2,1162,38,21,79999641
17,2,1163,38,22,79999641
17,2,1164,38,23,79999641
17,2,1184,39,13,79999641
17,2,1185,39,14,79999641
17,2,1186,39,15,79999641
17,2,1187,39,16,79999641
17,2,1188,39,17,79999641
17,2,1189,39,18,79999641
17,2,1190,39,19,79999641
17,2,1191,39,20,79999641
17,2,1192,39,21,79999641
17,2,1193,39,22,79999641
17,2,1194,39,23,79999641
17,2,1214,40,13,79999641
17,2,1215,40,14,79999641
17,2,1068,35,17,79999641
17,3,1068,35,17,42695779
17,3,1215,40,14,42695779
17,3,1216,40,15,42695779
17,3,1217,40,16,42695779
17,3,1218,40,17,42695779
17,3,1219,40,18,42695779
17,3,1220,40,19,42695779
17,3,1221,40,20,42695779
17,3,1222,40,21,42695779
17,3,1223,40,22,42695779
17,3,1244,41,13,42695779
17,3,1245,41,14,42695779
17,3,1246,41,15,42695779
17,3,1247,41,16,42695779
17,3,1248,41,17,42695779
17,3,1249,41,18,42695779
17,3,1250,41,19,42695779
17,3,1274,42,13,42695779
17,3,1275,42,14,42695779
17,3,1276,42,15,42695779
17,3,1277,42,16,42695779
17,3,1068,35,17,42695779
